new_main_category,tag,sentiment,term,score,review_count,word_count
Skincare,Packing,negative,gift,0.017588452,6173,50
Skincare,Packing,negative,terrible,0.017469342,6173,50
Skincare,Packing,negative,returned,0.017315309,6173,50
Skincare,Packing,negative,items,0.017276041,6173,50
Skincare,Packing,negative,dirty,0.01632524,6173,50
Skincare,Packing,negative,tube,0.0161514,6173,50
Skincare,Packing,negative,fake,0.016007843,6173,50
Skincare,Packing,negative,someone,0.015662721,6173,50
Skincare,Packing,negative,shipping,0.015573528,6173,50
Skincare,Packing,negative,purchased,0.015031451,6173,50
Skincare,Packing,positive,delivery,0.137797198,28359,50
Skincare,Packing,positive,fast,0.070417634,28359,50
Skincare,Packing,positive,protection,0.066548393,28359,50
Skincare,Packing,positive,soap,0.064673332,28359,50
Skincare,Packing,positive,scent,0.048679642,28359,50
Skincare,Packing,positive,used,0.048096282,28359,50
Skincare,Packing,positive,smell,0.04646728,28359,50
Skincare,Packing,positive,damaged,0.04608926,28359,50
Skincare,Packing,positive,price,0.045010064,28359,50
Skincare,Packing,positive,sealed,0.044886627,28359,50
Skincare,Packing,positive,quick,0.037810639,28359,50
Skincare,Packing,positive,wrapped,0.036506319,28359,50
Skincare,Packing,positive,received,0.031417821,28359,50
Skincare,Packing,positive,packaging,0.03016863,28359,50
Skincare,Packing,positive,perfect,0.027654413,28359,50
Skincare,Packing,positive,little,0.027584435,28359,50
Skincare,Packing,positive,works,0.027287342,28359,50
Skincare,Packing,positive,oil,0.027153763,28359,50
Skincare,Packing,positive,order,0.027021165,28359,50
Skincare,Packing,positive,cream,0.026941289,28359,50
Skincare,Packing,positive,moisturizer,0.026648726,28359,50
Skincare,Packing,positive,gift,0.02622137,28359,50
Skincare,Packing,positive,happy,0.025765874,28359,50
Skincare,Packing,positive,opened,0.025615477,28359,50
Skincare,Packing,positive,better,0.025371781,28359,50
Skincare,Packing,positive,package,0.025248863,28359,50
Skincare,Packing,positive,top,0.025075357,28359,50
Skincare,Packing,positive,amazing,0.024504277,28359,50
Skincare,Packing,positive,recommend,0.023766414,28359,50
Skincare,Packing,positive,plastic,0.02357376,28359,50
Skincare,Packing,positive,lip,0.023532474,28359,50
Skincare,Packing,positive,item,0.022632897,28359,50
Skincare,Packing,positive,purchase,0.021351978,28359,50
Skincare,Packing,positive,light,0.021113932,28359,50
Skincare,Packing,positive,definitely,0.02073967,28359,50
Skincare,Packing,positive,body,0.020649154,28359,50
Skincare,Packing,positive,quality,0.020568293,28359,50
Skincare,Packing,positive,boxes,0.020313981,28359,50
Skincare,Packing,positive,wonderful,0.020265397,28359,50
Skincare,Packing,positive,soaps,0.020116569,28359,50
Skincare,Packing,positive,long,0.019516032,28359,50
Skincare,Packing,positive,tried,0.018676779,28359,50
Skincare,Packing,positive,open,0.018565387,28359,50
Skincare,Packing,positive,bag,0.018210125,28359,50
Skincare,Packing,positive,moisturizing,0.01805126,28359,50
Skincare,Packing,positive,shipping,0.017948902,28359,50
Skincare,Packing,positive,inside,0.016833895,28359,50
Skincare,Packing,positive,mask,0.016265286,28359,50
Skincare,Packing,positive,bar,0.014738104,28359,50
Skincare,Packing,positive,butter,0.014068292,28359,50
Skincare,Quality,negative,dry,0.101368915,52970,50
Skincare,Quality,negative,smell,0.084441981,52970,50
Skincare,Quality,negative,used,0.055556716,52970,50
Skincare,Quality,negative,soap,0.052660145,52970,50
Skincare,Quality,negative,scent,0.039320099,52970,50
Skincare,Quality,negative,little,0.038162975,52970,50
Skincare,Quality,negative,oily,0.03611441,52970,50
Skincare,Quality,negative,work,0.029481249,52970,50
Skincare,Quality,negative,oil,0.029435936,52970,50
Skincare,Quality,negative,lips,0.028210509,52970,50
Skincare,Quality,negative,works,0.027765156,52970,50
Skincare,Quality,negative,cream,0.02711301,52970,50
Skincare,Quality,negative,horrible,0.026295505,52970,50
Skincare,Quality,negative,tried,0.02598224,52970,50
Skincare,Quality,negative,sensitive,0.025218288,52970,50
Skincare,Quality,negative,wash,0.025051709,52970,50
Skincare,Quality,negative,few,0.025005585,52970,50
Skincare,Quality,negative,hands,0.024954176,52970,50
Skincare,Quality,negative,terrible,0.024825614,52970,50
Skincare,Quality,negative,recommend,0.024376606,52970,50
Skincare,Quality,negative,soft,0.023499039,52970,50
Skincare,Quality,negative,thick,0.021920154,52970,50
Skincare,Quality,negative,cleanser,0.021782163,52970,50
Skincare,Quality,negative,awful,0.021568463,52970,50
Skincare,Quality,negative,hard,0.021423049,52970,50
Skincare,Quality,negative,body,0.021302434,52970,50
Skincare,Quality,negative,moisturizer,0.020708299,52970,50
Skincare,Quality,negative,away,0.020692268,52970,50
Skincare,Quality,negative,acne,0.02068705,52970,50
Skincare,Quality,negative,nothing,0.020673897,52970,50
Skincare,Quality,negative,drying,0.020222141,52970,50
Skincare,Quality,negative,reviews,0.019611502,52970,50
Skincare,Quality,negative,poor,0.019599442,52970,50
Skincare,Quality,negative,expensive,0.019412577,52970,50
Skincare,Quality,negative,makeup,0.018927562,52970,50
Skincare,Quality,negative,return,0.018899862,52970,50
Skincare,Quality,negative,leaves,0.01839816,52970,50
Skincare,Quality,negative,quality,0.018261379,52970,50
Skincare,Quality,negative,waste,0.017859581,52970,50
Skincare,Quality,negative,small,0.017135494,52970,50
Skincare,Quality,negative,smelled,0.017119295,52970,50
Skincare,Quality,negative,help,0.016544955,52970,50
Skincare,Quality,negative,long,0.01651919,52970,50
Skincare,Quality,negative,received,0.016518047,52970,50
Skincare,Quality,negative,anything,0.016496701,52970,50
Skincare,Quality,negative,thought,0.016417369,52970,50
Skincare,Quality,negative,worst,0.015937867,52970,50
Skincare,Quality,negative,definitely,0.015374236,52970,50
Skincare,Quality,negative,worse,0.014396342,52970,50
Skincare,Quality,negative,mask,0.013925913,52970,50
Skincare,Quality,positive,dry,0.076525313,1109397,50
Skincare,Quality,positive,soft,0.068098536,1109397,50
Skincare,Quality,positive,soap,0.064217501,1109397,50
Skincare,Quality,positive,scent,0.060333347,1109397,50
Skincare,Quality,positive,clean,0.060212777,1109397,50
Skincare,Quality,positive,smell,0.059238606,1109397,50
Skincare,Quality,positive,smooth,0.052000814,1109397,50
Skincare,Quality,positive,used,0.048023641,1109397,50
Skincare,Quality,positive,price,0.039322535,1109397,50
Skincare,Quality,positive,works,0.038654745,1109397,50
Skincare,Quality,positive,excellent,0.036157937,1109397,50
Skincare,Quality,positive,moisturizer,0.035171614,1109397,50
Skincare,Quality,positive,sensitive,0.034684147,1109397,50
Skincare,Quality,positive,leaves,0.034179391,1109397,50
Skincare,Quality,positive,oil,0.033339908,1109397,50
Skincare,Quality,positive,body,0.032957842,1109397,50
Skincare,Quality,positive,wash,0.032454516,1109397,50
Skincare,Quality,positive,oily,0.032017533,1109397,50
Skincare,Quality,positive,cream,0.031094632,1109397,50
Skincare,Quality,positive,recommend,0.030852798,1109397,50
Skincare,Quality,positive,little,0.030077384,1109397,50
Skincare,Quality,positive,cleanser,0.02836109,1109397,50
Skincare,Quality,positive,makeup,0.026633359,1109397,50
Skincare,Quality,positive,hands,0.026602447,1109397,50
Skincare,Quality,positive,long,0.026518399,1109397,50
Skincare,Quality,positive,amazing,0.02601018,1109397,50
Skincare,Quality,positive,light,0.025554805,1109397,50
Skincare,Quality,positive,better,0.025167814,1109397,50
Skincare,Quality,positive,definitely,0.024211944,1109397,50
Skincare,Quality,positive,moisturizing,0.02412313,1109397,50
Skincare,Quality,positive,tried,0.023664073,1109397,50
Skincare,Quality,positive,lips,0.023577431,1109397,50
Skincare,Quality,positive,greasy,0.021885404,1109397,50
Skincare,Quality,positive,serum,0.020459633,1109397,50
Skincare,Quality,positive,super,0.019870779,1109397,50
Skincare,Quality,positive,work,0.019046041,1109397,50
Skincare,Quality,positive,far,0.018958454,1109397,50
Skincare,Quality,positive,shower,0.018311032,1109397,50
Skincare,Quality,positive,fragrance,0.018028638,1109397,50
Skincare,Quality,positive,mask,0.018003734,1109397,50
Skincare,Quality,positive,need,0.017929465,1109397,50
Skincare,Quality,positive,keep,0.017727165,1109397,50
Skincare,Quality,positive,night,0.0176089,1109397,50
Skincare,Quality,positive,natural,0.017343127,1109397,50
Skincare,Quality,positive,lot,0.017062746,1109397,50
Skincare,Quality,positive,found,0.017018741,1109397,50
Skincare,Quality,positive,acne,0.016143827,1109397,50
Skincare,Quality,positive,few,0.016038177,1109397,50
Skincare,Quality,positive,most,0.015678384,1109397,50
Skincare,Quality,positive,ingredients,0.015572724,1109397,50
Sun Protection,Packaging,negative,used,0.060735256,644,50
Sun Protection,Packaging,negative,thick,0.053300527,644,50
Sun Protection,Packaging,negative,small,0.051361127,644,50
Sun Protection,Packaging,negative,little,0.050220792,644,50
Sun Protection,Packaging,negative,return,0.041934665,644,50
Sun Protection,Packaging,negative,expensive,0.039373651,644,50
Sun Protection,Packaging,negative,terrible,0.039180672,644,50
Sun Protection,Packaging,negative,dark,0.038325832,644,50
Sun Protection,Packaging,negative,received,0.037919126,644,50
Sun Protection,Packaging,negative,spf,0.032914933,644,50
Sun Protection,Packaging,negative,label,0.029936199,644,50
Sun Protection,Packaging,negative,horrible,0.029122205,644,50
Sun Protection,Packaging,negative,waste,0.028925133,644,50
Sun Protection,Packaging,negative,difficult,0.028498329,644,50
Sun Protection,Packaging,negative,smell,0.028466439,644,50
Sun Protection,Packaging,negative,weird,0.028180538,644,50
Sun Protection,Packaging,negative,hard,0.028051812,644,50
Sun Protection,Packaging,negative,tube,0.027140554,644,50
Sun Protection,Packaging,negative,opened,0.026781893,644,50
Sun Protection,Packaging,negative,look,0.025650599,644,50
Sun Protection,Packaging,negative,tried,0.024295826,644,50
Sun Protection,Packaging,negative,tint,0.024245116,644,50
Sun Protection,Packaging,negative,makeup,0.023832622,644,50
Sun Protection,Packaging,negative,broken,0.02309421,644,50
Sun Protection,Packaging,negative,work,0.022844593,644,50
Sun Protection,Packaging,negative,leaves,0.02280002,644,50
Sun Protection,Packaging,negative,pump,0.022723515,644,50
Sun Protection,Packaging,negative,powder,0.022587383,644,50
Sun Protection,Packaging,negative,base,0.020749181,644,50
Sun Protection,Packaging,negative,cast,0.020669713,644,50
Sun Protection,Packaging,negative,looks,0.020544086,644,50
Sun Protection,Packaging,negative,works,0.02049771,644,50
Sun Protection,Packaging,negative,price,0.020436778,644,50
Sun Protection,Packaging,negative,awful,0.019880434,644,50
Sun Protection,Packaging,negative,wrong,0.019688532,644,50
Sun Protection,Packaging,negative,extremely,0.01964337,644,50
Sun Protection,Packaging,negative,need,0.01939793,644,50
Sun Protection,Packaging,negative,tinted,0.019229716,644,50
Sun Protection,Packaging,negative,unfortunately,0.019068754,644,50
Sun Protection,Packaging,negative,packaging,0.018424065,644,50
Sun Protection,Packaging,negative,different,0.01819409,644,50
Sun Protection,Packaging,negative,should,0.017919409,644,50
Sun Protection,Packaging,negative,item,0.017854011,644,50
Sun Protection,Packaging,negative,sunscreens,0.017444037,644,50
Sun Protection,Packaging,negative,de,0.017382863,644,50
Sun Protection,Packaging,negative,design,0.017147077,644,50
Sun Protection,Packaging,negative,brush,0.015897866,644,50
Sun Protection,Packaging,negative,spread,0.015561028,644,50
Sun Protection,Packaging,negative,la,0.014344266,644,50
Sun Protection,Packaging,negative,size,0.014048911,644,50
Sun Protection,Packaging,positive,light,0.076355371,3666,50
Sun Protection,Packaging,positive,spf,0.055564993,3666,50
Sun Protection,Packaging,positive,used,0.054476844,3666,50
Sun Protection,Packaging,positive,little,0.054319918,3666,50
Sun Protection,Packaging,positive,easy,0.048628056,3666,50
Sun Protection,Packaging,positive,greasy,0.046852753,3666,50
Sun Protection,Packaging,positive,works,0.046569739,3666,50
Sun Protection,Packaging,positive,tinted,0.044859977,3666,50
Sun Protection,Packaging,positive,makeup,0.044203005,3666,50
Sun Protection,Packaging,positive,perfect,0.043420973,3666,50
Sun Protection,Packaging,positive,protection,0.042541944,3666,50
Sun Protection,Packaging,positive,tint,0.040104006,3666,50
Sun Protection,Packaging,positive,look,0.039953129,3666,50
Sun Protection,Packaging,positive,smell,0.03665582,3666,50
Sun Protection,Packaging,positive,coverage,0.035988811,3666,50
Sun Protection,Packaging,positive,wear,0.035846143,3666,50
Sun Protection,Packaging,positive,foundation,0.035636189,3666,50
Sun Protection,Packaging,positive,sunscreens,0.034881727,3666,50
Sun Protection,Packaging,positive,sensitive,0.034406517,3666,50
Sun Protection,Packaging,positive,tried,0.033777726,3666,50
Sun Protection,Packaging,positive,fair,0.033176029,3666,50
Sun Protection,Packaging,positive,easily,0.032412846,3666,50
Sun Protection,Packaging,positive,better,0.032243233,3666,50
Sun Protection,Packaging,positive,moisturizer,0.030743965,3666,50
Sun Protection,Packaging,positive,recommend,0.030584044,3666,50
Sun Protection,Packaging,positive,cast,0.030018297,3666,50
Sun Protection,Packaging,positive,most,0.029442018,3666,50
Sun Protection,Packaging,positive,scent,0.028774167,3666,50
Sun Protection,Packaging,positive,work,0.028177556,3666,50
Sun Protection,Packaging,positive,tone,0.02802463,3666,50
Sun Protection,Packaging,positive,price,0.027822038,3666,50
Sun Protection,Packaging,positive,need,0.027350007,3666,50
Sun Protection,Packaging,positive,gives,0.026525059,3666,50
Sun Protection,Packaging,positive,definitely,0.026338751,3666,50
Sun Protection,Packaging,positive,long,0.026033517,3666,50
Sun Protection,Packaging,positive,wish,0.025914943,3666,50
Sun Protection,Packaging,positive,blends,0.025488733,3666,50
Sun Protection,Packaging,positive,top,0.025341429,3666,50
Sun Protection,Packaging,positive,natural,0.023877618,3666,50
Sun Protection,Packaging,positive,looks,0.023188073,3666,50
Sun Protection,Packaging,positive,sunblock,0.023184979,3666,50
Sun Protection,Packaging,positive,found,0.022750113,3666,50
Sun Protection,Packaging,positive,zinc,0.022472914,3666,50
Sun Protection,Packaging,positive,dark,0.022180084,3666,50
Sun Protection,Packaging,positive,want,0.021683275,3666,50
Sun Protection,Packaging,positive,mineral,0.021584683,3666,50
Sun Protection,Packaging,positive,lot,0.021202918,3666,50
Sun Protection,Packaging,positive,pretty,0.020773186,3666,50
Sun Protection,Packaging,positive,cream,0.020479533,3666,50
Sun Protection,Packaging,positive,ingredients,0.019562429,3666,50
Sun Protection,Packing,negative,protection,0.20414168,359,50
Sun Protection,Packing,negative,used,0.082435227,359,50
Sun Protection,Packing,negative,opened,0.068291205,359,50
Sun Protection,Packing,negative,damaged,0.066436097,359,50
Sun Protection,Packing,negative,broken,0.045696187,359,50
Sun Protection,Packing,negative,works,0.038740814,359,50
Sun Protection,Packing,negative,little,0.038177076,359,50
Sun Protection,Packing,negative,horrible,0.038061054,359,50
Sun Protection,Packing,negative,thick,0.03768211,359,50
Sun Protection,Packing,negative,sealed,0.034242092,359,50
Sun Protection,Packing,negative,expensive,0.033667494,359,50
Sun Protection,Packing,negative,return,0.033237884,359,50
Sun Protection,Packing,negative,greasy,0.032672293,359,50
Sun Protection,Packing,negative,terrible,0.032382237,359,50
Sun Protection,Packing,negative,tube,0.031045196,359,50
Sun Protection,Packing,negative,look,0.03061614,359,50
Sun Protection,Packing,negative,spf,0.030235321,359,50
Sun Protection,Packing,negative,received,0.029743231,359,50
Sun Protection,Packing,negative,item,0.029476877,359,50
Sun Protection,Packing,negative,hard,0.028134484,359,50
Sun Protection,Packing,negative,moisturizer,0.025761919,359,50
Sun Protection,Packing,negative,worst,0.025015652,359,50
Sun Protection,Packing,negative,sticky,0.024737353,359,50
Sun Protection,Packing,negative,safety,0.024461761,359,50
Sun Protection,Packing,negative,wear,0.023752793,359,50
Sun Protection,Packing,negative,work,0.023664451,359,50
Sun Protection,Packing,negative,leaves,0.022821942,359,50
Sun Protection,Packing,negative,unfortunately,0.022036594,359,50
Sun Protection,Packing,negative,heavy,0.021875853,359,50
Sun Protection,Packing,negative,looks,0.021649735,359,50
Sun Protection,Packing,negative,lips,0.021356072,359,50
Sun Protection,Packing,negative,lip,0.021112498,359,50
Sun Protection,Packing,negative,smell,0.021028831,359,50
Sun Protection,Packing,negative,moisturizing,0.020935633,359,50
Sun Protection,Packing,negative,tell,0.020720633,359,50
Sun Protection,Packing,negative,small,0.019519904,359,50
Sun Protection,Packing,negative,makeup,0.019302327,359,50
Sun Protection,Packing,negative,recommend,0.019182663,359,50
Sun Protection,Packing,negative,cream,0.019182457,359,50
Sun Protection,Packing,negative,someone,0.018755303,359,50
Sun Protection,Packing,negative,package,0.018394595,359,50
Sun Protection,Packing,negative,difficult,0.01836269,359,50
Sun Protection,Packing,negative,spread,0.01830194,359,50
Sun Protection,Packing,negative,taste,0.018153449,359,50
Sun Protection,Packing,negative,mineral,0.018133077,359,50
Sun Protection,Packing,negative,want,0.017690349,359,50
Sun Protection,Packing,negative,tried,0.016883454,359,50
Sun Protection,Packing,negative,zinc,0.01581676,359,50
Sun Protection,Packing,negative,oxide,0.013841396,359,50
Sun Protection,Packing,negative,balm,0.01347078,359,50
Sun Protection,Packing,positive,protection,0.25221876,3365,50
Sun Protection,Packing,positive,light,0.056406653,3365,50
Sun Protection,Packing,positive,spf,0.054685692,3365,50
Sun Protection,Packing,positive,used,0.05276336,3365,50
Sun Protection,Packing,positive,easy,0.051603493,3365,50
Sun Protection,Packing,positive,greasy,0.0505339,3365,50
Sun Protection,Packing,positive,makeup,0.04170832,3365,50
Sun Protection,Packing,positive,provides,0.040065304,3365,50
Sun Protection,Packing,positive,sensitive,0.038405797,3365,50
Sun Protection,Packing,positive,works,0.037056111,3365,50
Sun Protection,Packing,positive,moisturizer,0.036953404,3365,50
Sun Protection,Packing,positive,perfect,0.035982318,3365,50
Sun Protection,Packing,positive,smell,0.034372444,3365,50
Sun Protection,Packing,positive,need,0.033065053,3365,50
Sun Protection,Packing,positive,recommend,0.031820729,3365,50
Sun Protection,Packing,positive,delivery,0.030841146,3365,50
Sun Protection,Packing,positive,gives,0.030201753,3365,50
Sun Protection,Packing,positive,scent,0.030178081,3365,50
Sun Protection,Packing,positive,little,0.029824247,3365,50
Sun Protection,Packing,positive,coverage,0.029435081,3365,50
Sun Protection,Packing,positive,easily,0.028362907,3365,50
Sun Protection,Packing,positive,daily,0.027936407,3365,50
Sun Protection,Packing,positive,wear,0.027917014,3365,50
Sun Protection,Packing,positive,long,0.027618554,3365,50
Sun Protection,Packing,positive,tint,0.026764563,3365,50
Sun Protection,Packing,positive,zinc,0.026477781,3365,50
Sun Protection,Packing,positive,better,0.026317781,3365,50
Sun Protection,Packing,positive,moisturizing,0.025958082,3365,50
Sun Protection,Packing,positive,cast,0.025576466,3365,50
Sun Protection,Packing,positive,amazing,0.025397745,3365,50
Sun Protection,Packing,positive,look,0.025288831,3365,50
Sun Protection,Packing,positive,sunscreens,0.024616955,3365,50
Sun Protection,Packing,positive,most,0.024256839,3365,50
Sun Protection,Packing,positive,tried,0.024125828,3365,50
Sun Protection,Packing,positive,foundation,0.023662642,3365,50
Sun Protection,Packing,positive,definitely,0.023417828,3365,50
Sun Protection,Packing,positive,price,0.023119302,3365,50
Sun Protection,Packing,positive,tinted,0.022982785,3365,50
Sun Protection,Packing,positive,recommended,0.02162782,3365,50
Sun Protection,Packing,positive,lightweight,0.021476629,3365,50
Sun Protection,Packing,positive,cream,0.021098511,3365,50
Sun Protection,Packing,positive,highly,0.019928198,3365,50
Sun Protection,Packing,positive,found,0.019178718,3365,50
Sun Protection,Packing,positive,fair,0.018792284,3365,50
Sun Protection,Packing,positive,summer,0.018539168,3365,50
Sun Protection,Packing,positive,mineral,0.018465414,3365,50
Sun Protection,Packing,positive,work,0.0184556,3365,50
Sun Protection,Packing,positive,burn,0.018185204,3365,50
Sun Protection,Packing,positive,tube,0.018161633,3365,50
Sun Protection,Packing,positive,lot,0.017054128,3365,50
Sun Protection,Quality,negative,oily,0.083903305,2455,50
Sun Protection,Quality,negative,dry,0.082589939,2455,50
Sun Protection,Quality,negative,used,0.050185156,2455,50
Sun Protection,Quality,negative,leaves,0.047696459,2455,50
Sun Protection,Quality,negative,cast,0.04597041,2455,50
Sun Protection,Quality,negative,smell,0.043992932,2455,50
Sun Protection,Quality,negative,thick,0.042605148,2455,50
Sun Protection,Quality,negative,look,0.040255657,2455,50
Sun Protection,Quality,negative,greasy,0.03907747,2455,50
Sun Protection,Quality,negative,little,0.037042147,2455,50
Sun Protection,Quality,negative,hard,0.036893946,2455,50
Sun Protection,Quality,negative,horrible,0.035461455,2455,50
Sun Protection,Quality,negative,terrible,0.034927935,2455,50
Sun Protection,Quality,negative,work,0.034883942,2455,50
Sun Protection,Quality,negative,tried,0.032312826,2455,50
Sun Protection,Quality,negative,makeup,0.031919385,2455,50
Sun Protection,Quality,negative,return,0.029979761,2455,50
Sun Protection,Quality,negative,lips,0.028962004,2455,50
Sun Protection,Quality,negative,recommend,0.028188935,2455,50
Sun Protection,Quality,negative,badly,0.028076609,2455,50
Sun Protection,Quality,negative,protection,0.026648672,2455,50
Sun Protection,Quality,negative,worst,0.026387103,2455,50
Sun Protection,Quality,negative,spread,0.026378492,2455,50
Sun Protection,Quality,negative,spf,0.026002491,2455,50
Sun Protection,Quality,negative,burned,0.025985634,2455,50
Sun Protection,Quality,negative,sensitive,0.023932788,2455,50
Sun Protection,Quality,negative,rub,0.023837756,2455,50
Sun Protection,Quality,negative,awful,0.023260735,2455,50
Sun Protection,Quality,negative,works,0.022853879,2455,50
Sun Protection,Quality,negative,drying,0.022534634,2455,50
Sun Protection,Quality,negative,shiny,0.02203021,2455,50
Sun Protection,Quality,negative,sunscreens,0.021715576,2455,50
Sun Protection,Quality,negative,break,0.021555452,2455,50
Sun Protection,Quality,negative,looks,0.021473916,2455,50
Sun Protection,Quality,negative,moisturizer,0.021038054,2455,50
Sun Protection,Quality,negative,reviews,0.021027692,2455,50
Sun Protection,Quality,negative,away,0.02040841,2455,50
Sun Protection,Quality,negative,tube,0.020036631,2455,50
Sun Protection,Quality,negative,few,0.019988208,2455,50
Sun Protection,Quality,negative,hours,0.019637259,2455,50
Sun Protection,Quality,negative,thought,0.019577175,2455,50
Sun Protection,Quality,negative,heavy,0.0191529,2455,50
Sun Protection,Quality,negative,hate,0.019034111,2455,50
Sun Protection,Quality,negative,extremely,0.018689244,2455,50
Sun Protection,Quality,negative,times,0.018134184,2455,50
Sun Protection,Quality,negative,tinted,0.017847076,2455,50
Sun Protection,Quality,negative,wear,0.017822227,2455,50
Sun Protection,Quality,negative,oil,0.016706615,2455,50
Sun Protection,Quality,negative,applying,0.016509618,2455,50
Sun Protection,Quality,negative,minutes,0.016272519,2455,50
Sun Protection,Quality,positive,oily,0.083450651,30603,50
Sun Protection,Quality,positive,smooth,0.061830112,30603,50
Sun Protection,Quality,positive,light,0.055294637,30603,50
Sun Protection,Quality,positive,protection,0.055142926,30603,50
Sun Protection,Quality,positive,dry,0.053705118,30603,50
Sun Protection,Quality,positive,greasy,0.053510738,30603,50
Sun Protection,Quality,positive,spf,0.051246387,30603,50
Sun Protection,Quality,positive,makeup,0.050345538,30603,50
Sun Protection,Quality,positive,used,0.048825898,30603,50
Sun Protection,Quality,positive,works,0.045761447,30603,50
Sun Protection,Quality,positive,sensitive,0.043856324,30603,50
Sun Protection,Quality,positive,moisturizer,0.042354974,30603,50
Sun Protection,Quality,positive,little,0.041981579,30603,50
Sun Protection,Quality,positive,excellent,0.040491264,30603,50
Sun Protection,Quality,positive,smell,0.039514077,30603,50
Sun Protection,Quality,positive,easy,0.038558215,30603,50
Sun Protection,Quality,positive,sunscreens,0.038008987,30603,50
Sun Protection,Quality,positive,cast,0.037562285,30603,50
Sun Protection,Quality,positive,look,0.037037269,30603,50
Sun Protection,Quality,positive,recommend,0.033932727,30603,50
Sun Protection,Quality,positive,tried,0.030960882,30603,50
Sun Protection,Quality,positive,coverage,0.030814807,30603,50
Sun Protection,Quality,positive,price,0.030623248,30603,50
Sun Protection,Quality,positive,tint,0.030594556,30603,50
Sun Protection,Quality,positive,wear,0.030583959,30603,50
Sun Protection,Quality,positive,scent,0.030456558,30603,50
Sun Protection,Quality,positive,smoothly,0.030253065,30603,50
Sun Protection,Quality,positive,leaves,0.030119742,30603,50
Sun Protection,Quality,positive,perfect,0.029506144,30603,50
Sun Protection,Quality,positive,foundation,0.028377775,30603,50
Sun Protection,Quality,positive,tinted,0.028181991,30603,50
Sun Protection,Quality,positive,soft,0.02802436,30603,50
Sun Protection,Quality,positive,easily,0.027332016,30603,50
Sun Protection,Quality,positive,super,0.026613906,30603,50
Sun Protection,Quality,positive,most,0.025557776,30603,50
Sun Protection,Quality,positive,need,0.025478382,30603,50
Sun Protection,Quality,positive,better,0.024813759,30603,50
Sun Protection,Quality,positive,matte,0.024461163,30603,50
Sun Protection,Quality,positive,definitely,0.02430559,30603,50
Sun Protection,Quality,positive,moisturizing,0.024229091,30603,50
Sun Protection,Quality,positive,long,0.023956259,30603,50
Sun Protection,Quality,positive,daily,0.023348224,30603,50
Sun Protection,Quality,positive,found,0.023346216,30603,50
Sun Protection,Quality,positive,work,0.023332003,30603,50
Sun Protection,Quality,positive,mineral,0.022739143,30603,50
Sun Protection,Quality,positive,pretty,0.022529665,30603,50
Sun Protection,Quality,positive,cream,0.022456631,30603,50
Sun Protection,Quality,positive,lot,0.021820486,30603,50
Sun Protection,Quality,positive,sunblock,0.021697534,30603,50
Sun Protection,Quality,positive,ingredients,0.021535269,30603,50
